GCLM, 1059, 3.169395
YKT6, 4269, 3.169152
SVEP1, 7482, 3.164761
GGCX, 1045, 3.163990
MYBPC1, 1738, 3.161949
TNFRSF11B, 1901, 3.160404
SIDT1, 6029, 3.158365
DHCR24, 695, 3.151993
MYRIP, 5085, 3.148470
C2CD2, 5108, 3.147521
CCKBR, 391, 3.143677
RAD23B, 2321, 3.142245
FAM171A1, 9333, 3.139616
SPR, 2675, 3.137401
SEMA4F, 4186, 3.137020
CAPN1, 362, 3.135170
NELFCD, 5761, 3.130771
CAMK1G, 6674, 3.129466
TMPO, 2857, 3.126669
STAT4, 2705, 3.116521
LIPH, 9237, 3.114149
GPD1L, 4745, 3.113716
RFLNB, 9704, 3.112014
PNPLA3, 7584, 3.109040
NIT1, 1834, 3.106462
LYRM4, 6655, 3.104661
RCN1, 2361, 3.102528
SCAPER, 5518, 3.102456
MAFK, 3111, 3.095457
TBC1D24, 6733, 3.095054
HEY1, 4899, 3.093198
CHI3L1, 488, 3.092066
PRSS3, 2211, 3.090990
RFTN1, 4750, 3.089674
SIPA1L3, 4712, 3.088480
HDAC11, 7444, 3.088002
SCN3B, 6438, 3.086183
WASF1, 3427, 3.080144
ABCF2, 3957, 3.077390
IL17D, 5856, 3.072871
SGSM1, 8711, 3.072541
SYNGR3, 3507, 3.071727
FAM110C, 9932, 3.066462
CASQ1, 376, 3.063973
YBX2, 5589, 3.063168
LASP1, 1524, 3.060131
PNLDC1, 9047, 3.059267
FOXJ3, 4616, 3.058781
GOT2, 1096, 3.057579
SNTG2, 5900, 3.045265
DCP2, 9152, 3.043263
MEN1, 1654, 3.040204
CLU, 520, 3.038548
MYH10, 1747, 3.036351
RAP2A, 2337, 3.030142
SSTR2, 2700, 3.026863
BRPF3, 5303, 3.025747
CDC34, 432, 3.023073
SIRPA, 8858, 3.023005
C1QL2, 9142, 3.019730
PTER, 3574, 3.015973
SLC35F3, 8954, 3.011469
RAB11FIP5, 5155, 3.011201
APLP2, 150, 3.010276
BTBD10, 7880, 3.002389
GGN, 9218, 2.997841
PCDH19, 6765, 2.995536
LNPK, 7623, 2.991246
PPP2R2A, 2140, 2.988337
NDP, 1777, 2.986805
GALNT13, 8448, 2.982928
EFCAB1, 7338, 2.973953
SAMD14, 9247, 2.969672
RETREG1, 5921, 2.968310
FTCD, 4336, 2.966115
SPRN, 9914, 2.963695
CEND1, 5680, 2.962887
ARL6IP1, 4762, 2.961041
KCNN3, 1475, 2.960897
SEC16A, 3887, 2.960452
SMPX, 4990, 2.958779
BAALC, 7436, 2.958643
KLK7, 2214, 2.953293
DOC2B, 3207, 2.953032
TMTC1, 7766, 2.941960
CCDC110, 9431, 2.932608
RPS6KB1, 2458, 2.931273
DNAH6, 719, 2.930870
RASAL1, 3200, 2.928809
THNSL2, 6237, 2.916220
CRLF1, 3543, 2.912972
UBE2N, 2939, 2.912311
CCDC6, 3121, 2.911725
PPEF1, 2119, 2.911516
OBSCN, 7796, 2.909918
AACS, 7189, 2.908987
PCDHB6, 6515, 2.903190
AP2M1, 512, 2.899342
MSI2, 8631, 2.894677
NFE2L1, 1817, 2.894570
CD83, 3569, 2.891562
TMEM56, 8953, 2.889585
ISLR2, 6812, 2.889014
ZNF831, 8706, 2.886263
CDYL2, 8627, 2.884925
SH3GL3, 2558, 2.882909
DYNC1H1, 724, 2.880909
TMEM106C, 7222, 2.878941
PVRIG, 7229, 2.875599
DPYS, 736, 2.875059
MSTO2P, 9999, 2.870964
CHRM3, 497, 2.870267
CDH22, 7063, 2.868550
TUB, 2913, 2.866443
CEP126, 6787, 2.855551
ADAMTS3, 3668, 2.855125
ARHGAP25, 3897, 2.852690
C4orf45, 9031, 2.851001
FAM13A, 4002, 2.850353
RLBP1, 2397, 2.849046
SULF2, 6497, 2.845212
ETNPPL, 7127, 2.843460
EFR3B, 4656, 2.835743
CUL9, 4718, 2.833030
CA4, 330, 2.830029
SLC7A1, 2595, 2.822135
SKAP1, 3291, 2.821463
TOGARAM2, 9140, 2.818552
KLHDC9, 8672, 2.817880
KCNS1, 1480, 2.816030
PTPN14, 2273, 2.814562
NEK6, 4317, 2.808612
UBFD1, 6506, 2.808463
TTLL12, 4744, 2.806311
TRUB1, 8863, 2.790740
AOC2, 138, 2.785331
COL6A1, 551, 2.781122
GRINA, 1146, 2.773952
SRGAP3, 3878, 2.771791
EFNB2, 792, 2.770814
TNFRSF14, 3347, 2.770473
VPS26B, 8391, 2.766507
ZNF223, 3068, 2.763589
TUBB8, 9677, 2.755065
ARMC8, 5059, 2.754734
ANXA4, 133, 2.754560
CYP51A1, 654, 2.750188
FJX1, 5018, 2.749060
GBF1, 3334, 2.737623
RNF128, 7307, 2.736761
GNAQ, 1078, 2.736232
PEX5L, 5777, 2.733214
SNX10, 5449, 2.727710
MAD1L1, 3184, 2.726661
TTPAL, 7285, 2.724192
SAP30L, 7362, 2.721518
SPG7, 2672, 2.714357
MMS19, 7035, 2.712353
TLR3, 2846, 2.711988
CIDEA, 504, 2.705276
RIMS1, 4665, 2.704339
SOCS4, 8600, 2.702393
RNF123, 6976, 2.696485
VIT, 2009, 2.694968
FAM162B, 9341, 2.692895
GGCT, 7221, 2.692338
DUSP5P1, 9924, 2.690550
TMX3, 5936, 2.689822
DLEU7, 9314, 2.689422
ARMCX2, 3836, 2.686792
KCNMB4, 5352, 2.682678
PRMT5, 4137, 2.681088
RANBP2, 2331, 2.679808
KDM2B, 7970, 2.673507
PIANP, 9201, 2.673493
TAF5, 2746, 2.671284
ECT2, 772, 2.670628
SLC30A3, 3075, 2.669015
SHKBP1, 8317, 2.667831
CHCHD6, 7891, 2.666856
NT5DC3, 5778, 2.664426
C5, 319, 2.663347
GFM2, 7911, 2.662867
RHOF, 5942, 2.661888
SUSD5, 5139, 2.661600
RASL11B, 7195, 2.660996
TOMM34, 4392, 2.659625
UBE2D4, 5797, 2.656358
RAB14, 5776, 2.655117
FAIM2, 4674, 2.653909
DDAH1, 4950, 2.653813
SARDH, 713, 2.650779
SLC12A7, 4292, 2.650258
NELL2, 1808, 2.648000
JPT1, 5628, 2.647882
GDA, 3725, 2.646750
TRIM27, 2377, 2.644924
C5orf30, 8175, 2.640898
ZFP64, 6405, 2.636959
ADORA1, 62, 2.635589
TMEM64, 9165, 2.634408
ENPP1, 1987, 2.634016
POLR2B, 2098, 2.633231
CDH9, 441, 2.631802
INF2, 7074, 2.631215
SLC27A4, 4418, 2.630776
BCRP2, 9836, 2.629053
BEGAIN, 6807, 2.628649
PPP1R14C, 7682, 2.626461
ACSF2, 7542, 2.624426
JMJD4, 7167, 2.621976
ATXN7L3, 6615, 2.619829
NKAIN1, 7298, 2.619009
TM2D3, 7538, 2.617133
MIA3, 9725, 2.616620
PRR5, 6345, 2.616044
HARS, 1204, 2.611013
ABCF1, 9, 2.610103
PTX3, 2291, 2.610091
CRYBA2, 597, 2.608014
NUDCD1, 8065, 2.606664
SLC25A22, 7389, 2.605437
DNM1P35, 9995, 2.603476
CDC42SE2, 6621, 2.597801
RUFY2, 6374, 2.596488
RANBP9, 3947, 2.593439
SSH1, 5912, 2.592404
OPA1, 1900, 2.590355
SV2B, 3876, 2.590186
OLFM3, 8552, 2.590056
BAIAP3, 3428, 2.590054
IGSF1, 1357, 2.589507
ARHGAP12, 8364, 2.588548
ZNF214, 3064, 2.587071
GLIS3, 9167, 2.586789
TUBB4A, 4117, 2.579819
ADCY7, 52, 2.576306
APMAP, 6659, 2.568870
SYN2, 2734, 2.567904
KLHL2, 4539, 2.567897
LTK, 1578, 2.567491
RBP4, 2360, 2.565167
TRPM2, 2902, 2.563458
KITLG, 1665, 2.562481
TMEM176B, 5374, 2.559181
RNPS1, 4375, 2.557906
RAB40C, 6875, 2.556873
FLNB, 952, 2.556790
NLE1, 5929, 2.555077
STARD3NL, 7779, 2.553053
FIBP, 3512, 2.552402
KCNS2, 1481, 2.551005
CMAHP, 3195, 2.549454
B3GNT4, 7291, 2.546412
TRMT10C, 6067, 2.543553
ALPK1, 7539, 2.543245
MOB1B, 8304, 2.543003
NEPRO, 5066, 2.541391
GGH, 3380, 2.539640
GYS1, 1192, 2.538757
GRASP, 9097, 2.534921
ZBBX, 7382, 2.533037
RTKN2, 9305, 2.532753
CDIP1, 5486, 2.532376
PCYT2, 2303, 2.528038
UNC79, 6796, 2.526364
ADTRP, 8007, 2.523632
HTR1A, 1311, 2.521021
DDIT4L, 8477, 2.518530
CRMP1, 592, 2.516658
C2orf80, 9793, 2.514493
SORL1, 2653, 2.512002
BTBD9, 8432, 2.510692
SLC14A1, 2605, 2.507650
RAB39A, 5993, 2.501390
DPY19L1, 4833, 2.500979
LMBRD2, 8285, 2.496188
STEAP2, 9459, 2.494742
SPRY4, 7690, 2.494358
NHLRC1, 9743, 2.492640
CDC27, 431, 2.492406
DNM3, 5152, 2.492100
DUS1L, 7019, 2.487201
CFAP44, 6425, 2.486108
TIMM50, 8305, 2.483085
ARHGAP29, 3620, 2.481817
FAM131A, 8755, 2.479010
GABRG1, 1003, 2.477605
NUDT11, 6199, 2.477042
YJEFN3, 9719, 2.476932
RABEP1, 3504, 2.475829
CHRNA4, 501, 2.474887
PRDM12, 6927, 2.473896
ZEB1, 2777, 2.473589
GSKIP, 5768, 2.472529
FGFRL1, 5874, 2.471084
MTMR2, 3410, 2.470264
BCR, 268, 2.470071
FAM135B, 5573, 2.469010
ACTC1, 30, 2.467668
FAM117B, 8988, 2.465796
SSTR1, 2699, 2.465586
ATAD3A, 6211, 2.464377
HTATSF1, 5347, 2.461571
CPNE8, 8882, 2.461552
NADK2, 8780, 2.461238
TSC22D3, 744, 2.460073
PTPRK, 2283, 2.458370
HPCAL4, 5745, 2.454642
SYNGR2, 3508, 2.454142
NNT, 4930, 2.452549
HEXB, 1216, 2.449484
BVES, 4478, 2.447263
SLC26A4, 1990, 2.446771
NEMP2, 10005, 2.439581
PIK3R1, 2044, 2.439431
ZNF550, 9119, 2.439064
AUH, 240, 2.435683
OGFR, 4435, 2.435097
CTSL, 635, 2.430597
COLQ, 3167, 2.426857
FAM84A, 9000, 2.424543
SLC6A12, 2593, 2.422559
PAXIP1, 4653, 2.418273
HRASLS5, 8546, 2.417576
TUBA8, 5850, 2.417294
EPOP, 10013, 2.417077
RARA, 2339, 2.413319
ZSCAN5A, 7272, 2.413005
BAG2, 3685, 2.410828
ANKRD2, 5211, 2.401927
NAPG, 3351, 2.397933
FANCI, 6215, 2.396055
LAGE3, 3162, 2.395884
SPATC1L, 7848, 2.395765
GABBR1, 990, 2.393048
EIF2B5, 3406, 2.391078
ZRANB3, 7811, 2.390091
CTXN3, 9927, 2.388843
PSRC1, 7985, 2.388794
TSPAN6, 2851, 2.379545
DCTN1, 676, 2.379241
HIF1AN, 6366, 2.377643
RNF44, 4587, 2.370117
ENC1, 3235, 2.368990
METAP1, 4746, 2.367464
LARGE1, 3531, 2.365095
DNAJC16, 4838, 2.362074
NETO2, 7685, 2.356846
LAMA1, 9515, 2.356587
DBNDD1, 7218, 2.355345
SVOP, 6315, 2.350949
ANKRD6, 4611, 2.350613
EFHC2, 7555, 2.350288
ERRFI1, 5897, 2.347941
PMPCA, 4761, 2.346043
NDST3, 3591, 2.341855
PPP1CA, 2129, 2.339461
IKBKG, 3240, 2.338480
VSTM2L, 8703, 2.337469
RTN4RL1, 8915, 2.335709
MAN1A1, 1598, 2.334328
PRSS1, 2210, 2.328542
DDN, 4716, 2.327484
POLR3A, 4467, 2.327337
CAMTA2, 4723, 2.326694
GAL, 5586, 2.325459
CLN6, 6095, 2.324259
WFDC1, 6887, 2.322597
ZNF189, 3061, 2.320363
LRRC75A, 9772, 2.319192
TTC9, 4920, 2.315730
CFAP52, 8916, 2.315110
POMGNT2, 8028, 2.313533
PCBP3, 5885, 2.312981
MAPK3, 2184, 2.311701
B4GALT6, 3582, 2.310897
BCAS3, 6022, 2.309158
UMODL1-AS1, 8972, 2.307101
DLEU1, 4084, 2.306057
KCNA3, 1443, 2.305569
CNTN1, 544, 2.302986
TIRAP, 8427, 2.299977
EPDR1, 5996, 2.298178
TTYH3, 7595, 2.297383
FAM133A, 9597, 2.289966
PCDH8, 1949, 2.289866
ZNF558, 8943, 2.288154
UBE2QL1, 8781, 2.287423
CERS4, 7313, 2.286791
C2orf40, 7912, 2.286210
PPRC1, 4706, 2.285899
CCDC151, 8495, 2.285357
SDC4, 2527, 2.282436
TM6SF1, 5858, 2.281761
ZFPM2, 4877, 2.281234
IGLON5, 9858, 2.280947
MYOM2, 3516, 2.279634
DMXL2, 4820, 2.279214
NELL1, 1803, 2.278676
PLA2G5, 2054, 2.277367
MLXIPL, 5588, 2.277001
COL4A3BP, 3970, 2.275150
PCDHB4, 6516, 2.274966
KCNG3, 9180, 2.270545
RANGAP1, 2332, 2.267708
MYH7, 1746, 2.267600
REPS2, 3520, 2.267512
SEH1L, 7700, 2.263996
CCDC68, 7574, 2.262908
CENPN, 6460, 2.262872
MADD, 3267, 2.262653
FOXRED2, 7493, 2.262430
DPP7, 5480, 2.262377
EIF4G1, 810, 2.262071
MECR, 5600, 2.261963
TUBB2A, 2916, 2.255964
RGS14, 4262, 2.255592
SLC1A1, 2576, 2.254910
CACNB1, 342, 2.253334
TRAF7, 7852, 2.252212
PPP2CA, 2137, 2.251598
SNX17, 3818, 2.250485
ST5, 2702, 2.250341
NDUFC2, 1789, 2.247262
IGHMBP2, 1356, 2.244549
CACNB2, 343, 2.243048
ACO2, 23, 2.241352
SLC9A1, 2601, 2.238947
KRBOX4, 6353, 2.237245
PRR3, 7596, 2.235334
NUDCD3, 4861, 2.234758
GEMIN4, 5528, 2.234712
EFTUD2, 3590, 2.234526
TRMT1, 6349, 2.234237
GOLGA3, 1093, 2.233542
ONECUT1, 1262, 2.228636
UBE3D, 8153, 2.228184
HERC1, 3421, 2.227611
TUBB4B, 4118, 2.224828
ZNF280C, 6340, 2.222254
GREM2, 7059, 2.221866
NMNAT3, 9695, 2.221773
ARL4D, 165, 2.221494
MAST3, 4682, 2.220313
ABT1, 5435, 2.219828
MYSM1, 8446, 2.219562
IGDCC4, 6866, 2.218404
NRN1, 5686, 2.218316
AMER3, 9282, 2.215984
ATXN7L3B, 9921, 2.214361
WBP2, 4946, 2.212858
DDX10, 686, 2.212637
TRPC4AP, 5177, 2.212332
MYADM, 8256, 2.208904
CHD4, 484, 2.208820
GRB14, 1128, 2.207347
NSD2, 2996, 2.205294
PDP2, 6778, 2.204260
UBE2S, 5348, 2.203711
HDAC9, 3791, 2.202698
LMO1, 1554, 2.201195
TNNT2, 2868, 2.200314
ADGRB2, 250, 2.198787
BSN, 3422, 2.196575
ALDH1L1, 4335, 2.194460
YPEL5, 5804, 2.193192
CSTF1, 617, 2.191956
PC, 1943, 2.191551
CD58, 420, 2.191146
SMIM7, 7250, 2.189991
PANX1, 5016, 2.189842
RHEBL1, 8585, 2.187601
TBRG4, 3541, 2.187209
CXXC5, 5767, 2.184303
NIPAL2, 7414, 2.183446
BATF3, 6309, 2.182425
TMEM108, 7198, 2.180332
PGM1, 2018, 2.180100
MUL1, 7308, 2.179828
EPHX1, 847, 2.179813
CYP46A1, 4344, 2.179300
ACE, 675, 2.179170
PIK3CD, 2042, 2.178300
PSME3, 4029, 2.174947
STON2, 8110, 2.174782
LY6E, 1579, 2.174363
SV2C, 4661, 2.174322
UBA1, 2930, 2.174195
ABCB6, 3955, 2.173770
TMEM150C, 9887, 2.171977
C3orf70, 9559, 2.171529
TTI2, 7530, 2.169984
ERAP2, 7029, 2.169813
CCBE1, 8926, 2.164274
EGR4, 802, 2.162027
PDLIM7, 3552, 2.159581
SNX16, 7008, 2.159560
ATP13A1, 6656, 2.158992
SORCS3, 4660, 2.158199
RETREG2, 7265, 2.156008
SCPEP1, 6930, 2.155118
FN3KRP, 7355, 2.154620
ONECUT2, 3656, 2.153721
STK17B, 3554, 2.148963
DPF1, 3145, 2.146386
GRK5, 1120, 2.143819
TMEM151A, 9436, 2.143739
SLC7A8, 4887, 2.142034
ERICH1, 9069, 2.141827
TMEM54, 8407, 2.140008
EXOC4, 6942, 2.138345
TBC1D9B, 4696, 2.138067
C2orf72, 9448, 2.136818
TLN2, 7737, 2.133948
JAZF1, 9358, 2.133785
ZZZ3, 5126, 2.132568
CDC40, 5715, 2.130837
TOP3B, 3430, 2.129015
GSTM5, 1172, 2.128012
FLOT1, 4038, 2.127208
LCLAT1, 9388, 2.123931
EFNA3, 789, 2.123093
HS6ST1, 3614, 2.121003
USP6NL, 3779, 2.120991
FGF2, 923, 2.120084
ARSJ, 7336, 2.117306
MEAF6, 7099, 2.117270
ALDH4A1, 3306, 2.114467
CDR2, 461, 2.106992
NID2, 4566, 2.106304
CYP4F11, 6884, 2.105549
HINT3, 8799, 2.104974
SLC10A4, 9258, 2.104047
ANKS6, 9275, 2.103769
COL24A1, 9420, 2.103131
KLHL35, 9477, 2.102115
YWHAH, 3011, 2.100334
ABTB1, 7576, 2.099682
RTN4RL2, 9696, 2.099222
ATG9A, 7239, 2.098806
TMEM70, 6088, 2.098477
ZNF501, 8485, 2.097803
STXBP5L, 3673, 2.097734
CDH1, 434, 2.097147
VPS8, 4843, 2.095902
FBXO28, 4771, 2.095039
RAB36, 3722, 2.094879
SHC2, 5021, 2.094828
NSD3, 6054, 2.094096
GZF1, 7068, 2.090238
YIPF1, 5911, 2.089437
LRRC8D, 6174, 2.088318
IGIP, 9903, 2.086353
HTR3B, 3518, 2.083957
ATP7A, 234, 2.083429
TRPV5, 6540, 2.079967
GPR22, 1111, 2.079613
ANGEL1, 4844, 2.073247
TESPA1, 3843, 2.072978
PPP4R4, 6865, 2.072220
AAGAB, 7375, 2.071675
FRMD8, 7758, 2.071516
NEFM, 1801, 2.068994
FARSA, 905, 2.066616
SBNO1, 6208, 2.065990
DBNL, 5389, 2.065885
DHRS4, 4365, 2.064681
NAPB, 6981, 2.062957
PCDHB17P, 5979, 2.062232
MAP2K4, 2539, 2.061679
HES4, 6876, 2.061172
KHDC1, 7598, 2.056492
PSMD13, 2249, 2.055792
KLK5, 5043, 2.054517
ACTG1, 31, 2.054490
TCFL5, 4295, 2.053355
DGCR2, 3921, 2.052420
EARS2, 8629, 2.051279
SLC25A5, 127, 2.051200
KRAS, 1502, 2.050082
NAP1L5, 9463, 2.047671
TAF4B, 2744, 2.044797
RETREG3, 9114, 2.038943
GSTO2, 8569, 2.038890
ADRA1B, 67, 2.037823
LCP2, 1528, 2.035341
NBAS, 5789, 2.032288
PLCXD3, 9671, 2.031639
AP1S1, 513, 2.030047
NOTCH2, 1851, 2.029244
PRNP, 2200, 2.028988
INSIG2, 5621, 2.026475
FABP7, 892, 2.026170
C11orf95, 7196, 2.026127
KIRREL2, 7803, 2.020767
PTDSS1, 3821, 2.020530
TEKT4, 8981, 2.020425
AGBL4, 8018, 2.019215
DUSP10, 4512, 2.018711
CYB561, 644, 2.016679
COLGALT2, 4724, 2.016510
LRSAM1, 8199, 2.012756
CCDC121, 7332, 2.009314
PSD2, 7859, 2.007600
MPI, 1695, 2.007467
SNTB2, 2649, 2.006538
S100A13, 2499, 2.005372
HTR4, 1316, 2.005333
RHCG, 5751, 2.003118
TUBB, 9269, 2.002684
LDLR, 1531, 2.000907
ADAMTS8, 4452, 1.999812
C1S, 315, 1.999184
TXLNB, 9158, 1.998488
DYNC1I1, 725, 1.998181
JAKMIP1, 9029, 1.998140
NECAP1, 5114, 1.996259
TUBB2B, 9680, 1.996090
WDR7, 4835, 1.991527
HBQ1, 1208, 1.990078
RRAGB, 4095, 1.989886
TRIM24, 3366, 1.989618
FNBP1L, 6041, 1.989133
SMPD2, 2630, 1.988881
WDR86, 9693, 1.985766
RFPL1, 2378, 1.984949
MORC4, 7370, 1.982491
